name,trial,cam,event,outcome,raw_answers,tongue_contact,water_drop_stable,water_spilled,outcome_classification,justification
FS_L2_2024-06-28_1,56,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and licked its paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.0s - 2.5s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.5s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and licked its paw to consume the water."
FS_L2_2024-06-28_1,57,camB,No_reward,nd,,,,,,
FS_L2_2024-06-28_1,58,camB,Reward,,"{
  ""tongue_contact"": false,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 0,
  ""outcome_classification"": ""Failed"",
  ""justification"": ""The mouse successfully retrieved the water drop with its paw and brought it towards its mouth. However, the final act of consumption (tongue-to-paw contact) was not visible. Without visual confirmation of consumption, the trial is classified as a failure."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 2.1s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""2.2s - 3.1s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""3.1s - 3.3s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""3.3s - 4.0s"",
      ""event_classification"": ""Paw retracts to mouth"",
      ""event_description"": ""The mouse brings its right paw, carrying the water drop, back towards its mouth area.""
    }
  ]
}",False,True,False,Failed,"The mouse successfully retrieved the water drop with its paw and brought it towards its mouth. However, the final act of consumption (tongue-to-paw contact) was not visible. Without visual confirmation of consumption, the trial is classified as a failure."
FS_L2_2024-06-28_1,59,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue was observed making direct contact with the paw to consume the water. No spillage was visible."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A single water drop is dispensed from the spout and remains attached to the tip.""
    },
    {
      ""time_range"": ""1.1s - 3.2s"",
      ""event_classification"": ""Paw reaches for water"",
      ""event_description"": ""The mouse lifts its right paw from the surface and extends it towards the water drop on the spout.""
    },
    {
      ""time_range"": ""3.3s - 3.8s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, which transfers entirely from the spout to the paw.""
    },
    {
      ""time_range"": ""3.9s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its paw to its mouth, and the tongue extends to make contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue was observed making direct contact with the paw to consume the water. No spillage was visible."
FS_L2_2024-06-28_1,60,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it directly to its mouth, and licked the paw, consuming the full amount without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.1s - 2.0s"",
      ""event_classification"": ""Paw contacts water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.1s - 3.0s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse retracts its right paw, bringing the water drop directly to its mouth as its tongue extends.""
    },
    {
      ""time_range"": ""3.1s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue makes direct contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it directly to its mouth, and licked the paw, consuming the full amount without any visible spillage."
FS_L2_2024-06-28_1,61,camB,No_reward,nd,,,,,,
FS_L2_2024-06-28_1,62,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth and licked it, consuming the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.3s - 1.8s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, reaches towards the spout, and makes contact with the water drop, collecting the entire drop.""
    },
    {
      ""time_range"": ""1.8s - 2.1s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.1s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw to consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth and licked it, consuming the water without any visible spillage."
FS_L2_2024-06-28_1,63,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.5s - 1.2s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.8s - 2.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.3s - 3.0s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse retracts its right paw, carrying the water drop, directly to its mouth.""
    },
    {
      ""time_range"": ""2.4s - 3.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes repeated contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."
FS_L2_2024-06-28_1,64,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and licked its paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.1s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.1s - 3.0s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, now holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""3.1s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and repeatedly licks the water from its right paw.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and licked its paw to consume the water."
FS_L2_2024-06-28_1,65,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop is dispensed from the spout and remains stable.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw and moves it towards the water drop.""
    },
    {
      ""time_range"": ""2.0s - 3.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The right paw makes contact with the water drop, which fully adheres to the paw.""
    },
    {
      ""time_range"": ""3.0s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings the paw to its mouth and extends its tongue, making contact with the water on the paw to consume it.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water without any visible spillage."
FS_L2_2024-06-28_1,66,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and its tongue was observed making repeated contact with the paw, consuming the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and becomes stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse's right paw lifts from the surface, moves towards the spout, and makes contact with the water drop, removing it entirely from the spout.""
    },
    {
      ""time_range"": ""2.0s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its right paw to its mouth, and the tongue extends repeatedly to make contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and its tongue was observed making repeated contact with the paw, consuming the water without any visible spillage."
FS_L2_2024-06-28_1,67,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the full amount of water with no visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.1s - 1.7s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop, causing the entire drop to adhere to the paw.""
    },
    {
      ""time_range"": ""1.8s - 2.2s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.3s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the full amount of water with no visible spillage."
FS_L2_2024-06-28_1,68,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully retrieved the entire water drop with its right paw, brought the paw to its mouth, and extended its tongue to lick the paw. No spillage was observed during the transfer."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains attached to the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 1.9s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw off the surface, moves it towards the spout, and makes contact with the water drop, removing it completely from the spout.""
    },
    {
      ""time_range"": ""1.9s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its right paw to its mouth. The tongue is extended and makes repeated contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully retrieved the entire water drop with its right paw, brought the paw to its mouth, and extended its tongue to lick the paw. No spillage was observed during the transfer."
FS_L2_2024-06-28_1,69,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.5s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.6s - 2.2s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it towards the water drop on the spout.""
    },
    {
      ""time_range"": ""2.3s - 2.5s"",
      ""event_classification"": ""Paw contacts water"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.6s - 3.2s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, towards its mouth.""
    },
    {
      ""time_range"": ""3.3s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw, consuming the water without any visible spillage."
FS_L2_2024-06-28_1,70,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and its tongue was observed making contact with the paw to consume the water. No spillage was visible."",
  ""timeline"": [
    {
      ""time_range"": ""0.6s - 0.8s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""0.9s - 1.1s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw from the surface and makes direct contact with the water drop on the spout.""
    },
    {
      ""time_range"": ""1.2s - 1.3s"",
      ""event_classification"": ""Paw retracts to mouth"",
      ""event_description"": ""The mouse retracts its right paw, with the water drop adhering to it, bringing it towards its mouth.""
    },
    {
      ""time_range"": ""1.4s - 1.8s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes repeated contact with its right paw, consuming the water drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and its tongue was observed making contact with the paw to consume the water. No spillage was visible."
FS_L2_2024-06-28_1,71,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked it clean without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.8s"",
      ""event_classification"": ""Paw reaches for water"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw from the surface and moves it towards the spout.""
    },
    {
      ""time_range"": ""1.8s - 2.5s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, which adheres to it. The paw is then brought directly to the mouth.""
    },
    {
      ""time_range"": ""2.5s - 3.8s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    },
    {
      ""time_range"": ""3.8s - 4.5s"",
      ""event_classification"": ""Paw returns to surface"",
      ""event_description"": ""After licking the paw, the mouse lowers its right paw back to the resting position.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked it clean without any visible spillage."
FS_L2_2024-06-28_1,72,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and bring it to its mouth. The tongue was observed making contact with the paw, and no water was visibly spilled during the process."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A single water drop is dispensed from the spout and remains stable.""
    },
    {
      ""time_range"": ""2.9s - 3.3s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""3.3s - 4.0s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse retracts its right paw, carrying the water, directly to its mouth.""
    },
    {
      ""time_range"": ""3.5s - 4.1s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes contact with its paw to consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout and bring it to its mouth. The tongue was observed making contact with the paw, and no water was visibly spilled during the process."
FS_L2_2024-06-28_1,73,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked the water directly from its paw."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw off the surface, reaches for the spout, and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.0s - 4.0s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, to its mouth and extends its tongue to lick the paw, consuming the entire drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked the water directly from its paw."
FS_L2_2024-06-28_1,74,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue was then observed making contact with the water, and no spillage was visible during the retrieval or consumption."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable on the spout. The mouse's paws are at rest on the platform.""
    },
    {
      ""time_range"": ""1.2s - 2.1s"",
      ""event_classification"": ""Paw retrieves water drop"",
      ""event_description"": ""The mouse's right paw lifts from the platform, makes contact with the water drop, and pulls the entire drop from the spout towards its mouth.""
    },
    {
      ""time_range"": ""2.1s - 4.5s"",
      ""event_classification"": ""Tongue consumes water"",
      ""event_description"": ""The water is held at the mouse's mouth, and the tongue is visibly extended to lick and consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue was then observed making contact with the water, and no spillage was visible during the retrieval or consumption."
FS_L2_2024-06-28_1,75,camB,No_reward,nd,,,,,,
FS_L2_2024-06-28_1,76,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and bring it to its mouth for consumption. No spillage was observed during the retrieval process."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.5s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.5s - 2.2s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""2.2s - 2.5s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.5s - 3.0s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse retracts its right paw, bringing the attached water drop to its mouth.""
    },
    {
      ""time_range"": ""3.0s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,The mouse successfully used its right paw to retrieve the entire water drop from the spout and bring it to its mouth for consumption. No spillage was observed during the retrieval process.
FS_L2_2024-06-28_1,77,camB,No_reward,nd,,,,,,
FS_L2_2024-06-28_1,78,camB,Reward,na,,,,,,
FS_L2_2024-06-28_1,79,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue made contact to consume the water. No spillage was observed."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.1s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and stabilizes on the tip of the spout.""
    },
    {
      ""time_range"": ""0.1s - 0.2s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it directly towards the water drop on the spout.""
    },
    {
      ""time_range"": ""0.2s - 0.3s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""0.2s - 0.4s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its paw to its mouth, and the tongue extends to make contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue made contact to consume the water. No spillage was observed."
FS_L2_2024-06-28_1,80,camB,Reward,na,,,,,,
FS_L2_2024-06-28_1,81,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth for consumption without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.5s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop is dispensed from the spout and remains stable on its tip.""
    },
    {
      ""time_range"": ""1.8s - 2.3s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""2.4s - 2.6s"",
      ""event_classification"": ""Paw collects water drop"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.7s - 3.3s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, directly to its mouth and consumes the water.""
    },
    {
      ""time_range"": ""3.4s - 4.0s"",
      ""event_classification"": ""Paw returns to rest"",
      ""event_description"": ""After consumption, the mouse lowers its right paw back to the resting surface.""
    }
  ]
}",True,True,False,Successful,The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth for consumption without any visible spillage.
FS_L2_2024-06-28_1,82,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.5s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.5s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.0s - 3.9s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings its right paw to its mouth and extends its tongue to make repeated contact with the paw, consuming the water.""
    },
    {
      ""time_range"": ""3.9s - 4.5s"",
      ""event_classification"": ""Paw returns to rest"",
      ""event_description"": ""After consuming the water, the mouse lowers its right paw back to the resting surface.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."
FS_L2_2024-06-28_1,83,camB,No_reward,nd,,,,,,
FS_L2_2024-06-28_1,84,camB,No_reward,nd,,,,,,
