,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
54,54,46, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating successful retrieval and consumption of the water.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating successful retrieval and consumption of the water.
6. 0:00 - 1:05: The mouse is stationary, with its paws resting on the surface.
1:06 - 1:15: The water drop forms on the spout.
1:16 - 1:20: The mouse's right paw lifts and moves towards the water drop.
1:21 - 1:25: The mouse's right paw touches the water drop, and the water drop is transferred to the paw.
1:26 - 1:30: The mouse brings the water drop close to its mouth.
1:31 - 1:35: The mouse's tongue makes physical contact with the water drop.
1:36 - 4:45: The mouse continues to consume the water drop, with the tongue making repeated contact.
7. 95%", 95%,30.7701429662421,24.25060623123123,35.50208333333333,33.257117877294625,32.62826521795268,34.283577610394175
55,55,42, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved but did not reach the spout or interact with the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw moved but did not reach the spout or interact with the water drop.  
6. 0:00 - 1:20: The mouse is stationary, with both paws on the surface.  
1:21 - 1:25: The mouse lifts its right paw slightly.  
1:26 - 1:30: The right paw moves toward the spout but does not make contact with the water drop.  
1:31 - 1:35: The right paw returns to the surface without touching the water drop.  
1:36 - 4:45: The mouse remains stationary, with no further movement of the right paw toward the spout.  
7. 95%", 95%,30.816839501139075,23.52608295795796,36.85256256256256,33.25991276942182,32.46612668724773,34.41530736766911
56,56,24, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water drop. The mouse successfully brought the water drop close to its mouth and consumed it entirely, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water drop. The mouse successfully brought the water drop close to its mouth and consumed it entirely, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.
6. 0:00 - 1:08: The mouse is stationary, with its paws resting on the surface.
1:09 - 1:15: The water drop forms on the spout.
1:16 - 1:20: The mouse's right paw lifts and moves towards the water drop.
1:21 - 1:25: The mouse's right paw touches the water drop, and the water drop adheres to the paw.
1:26 - 1:30: The mouse brings the water drop close to its mouth.
1:31 - 4:45: The mouse licks the water drop from its paw, consuming it entirely.
7. 95%", 95%,29.98340587354596,25.887326701701703,33.90663601101101,33.368872376689275,32.82795656737896,33.9999315626709
57,57,19,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed.  
6. 0:00 - 0:40: The mouse is stationary, with its paws resting on the platform.  
0:41 - 1:00: The mouse lifts its right paw and moves it toward the spout.  
1:01 - 1:20: The mouse's right paw makes contact with the water drop, but the drop does not detach.  
1:21 - 1:40: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
1:41 - 2:00: The mouse continues to attempt to lick the water drop, but the drop remains attached to the spout.  
2:01 - 2:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
2:21 - 2:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
2:41 - 3:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
3:01 - 3:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
3:21 - 3:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
3:41 - 4:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
4:01 - 4:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
4:21 - 4:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
4:41 - 5:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
5:01 - 5:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
5:21 - 5:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
5:41 - 6:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
6:01 - 6:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
6:21 - 6:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
6:41 - 7:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
7:01 - 7:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
7:21 - 7:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
7:41 - 8:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
8:01 - 8:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
8:21 - 8:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
8:41 - 9:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
9:01 - 9:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
9:21 - 9:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
9:41 - 10:00: The mouse continues to attempt to lick the water drop, but the tongue does not make contact.  
10:01 - 10:20: The mouse's right paw moves away from the spout, and the water drop remains attached.  
10:21 - 10:40: The mouse returns its right paw to the spout, but the water drop does not detach.  
10",,29.56560216466467,23.58879504504505,32.807028903903905,33.43270761164621,32.971134596213304,34.403746039014884
58,58,11, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage.  
6. 0:00 - 1:04: The mouse is stationary, with both paws on the surface.  
1:05 - 1:10: The mouse lifts its right paw and moves it toward the spout.  
1:11 - 1:15: The right paw makes contact with the water drop, and the mouse begins to bring it toward its mouth.  
1:16 - 4:45: The mouse uses its right paw to hold the water drop and licks it repeatedly, consuming the entire drop.  
7. 95%", 95%,29.52006104164509,26.12758008008008,33.27338651151151,33.43618515716724,32.90983355958965,33.95981173357802
59,59,92, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse's tongue did not touch it. The mouse's paws did not reach the water drop, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse's tongue did not touch it. The mouse's paws did not reach the water drop, and no water was retrieved.  
6. 0:00 - 0:30: The mouse is positioned in the apparatus, with its paws resting on the platform.  
0:30 - 1:00: The water drop appears on the spout.  
1:00 - 1:30: The mouse attempts to reach the water drop with its paws but does not make contact.  
1:30 - 2:00: The mouse continues to attempt reaching the water drop but fails to touch it.  
2:00 - 2:30: The water drop remains on the spout, and the mouse's paws do not reach it.  
2:30 - 3:00: The mouse's tongue does not make contact with the water drop.  
3:00 - 3:30: The mouse remains in the apparatus, with no further attempts to reach the water drop.  
7. 95%", 95%,30.07370044613579,26.498726851851853,34.26028841341341,33.354464246767925,32.78289346201445,33.89855352383854
60,60,116, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:08: The mouse is stationary, with no visible movement of the paws or tongue.  
1:09 - 1:15: The water drop appears on the spout.  
1:16 - 1:20: The mouse lifts its right paw toward the spout but does not touch the water drop.  
1:21 - 1:30: The mouse retracts its paw without making contact with the water drop.  
1:31 - 4:45: The mouse remains stationary, with no further attempts to reach the water drop.  
7. 95%", 95%,29.70157671680301,24.714365615615616,34.71622184684685,33.41169276695769,32.7254790589423,34.20130893680805
61,61,9, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, paws on surface.  
1:09 - 1:15: Mouse lifts its right paw toward the spout.  
1:16 - 1:20: Mouse's right paw touches the water drop, but the drop remains attached to the spout.  
1:21 - 4:45: Mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
7. 95%", 95%,30.169747139380764,26.654046546546542,36.33831393893894,33.34258686138405,32.52715588253695,33.87317209065251
62,62,15, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating that the mouse successfully consumed the entire drop.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating that the mouse successfully consumed the entire drop.
6. 0:00 - 1:08: The mouse is stationary, with its paws resting on the surface.
1:09 - 1:15: The water drop appears on the spout.
1:16 - 1:25: The mouse lifts its right paw and moves it towards the water drop.
1:26 - 1:30: The mouse's right paw touches the water drop.
1:31 - 1:35: The mouse brings the water drop close to its mouth.
1:36 - 4:45: The mouse uses its tongue to lick the water drop, consuming it completely.
7. 95%", 95%,30.750551855735047,25.92538663663664,36.00245057557557,33.2607511109934,32.56748298010948,33.993551189348665
63,63,43, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:10: The mouse is stationary, with no movement of the paw or tongue toward the water drop.  
1:11 - 1:15: The water drop forms on the spout, and the mouse's right paw begins to lift.  
1:16 - 1:20: The mouse's right paw moves toward the water drop but does not make contact.  
1:21 - 1:25: The water drop remains on the spout, and the mouse's paw retracts without touching the drop.  
1:26 - 4:45: The mouse remains in place, with no further interaction with the water drop.  
7. 95%", 95%,30.57343684201443,24.43923173173173,35.33583521021021,33.28628718174089,32.64864999958962,34.24992811503361
64,64,34, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:15: The mouse is stationary, with no movement of the paw or tongue.  
1:16 - 1:20: The mouse lifts its right paw and moves it toward the spout.  
1:21 - 1:25: The mouse's paw touches the water drop, but the drop does not detach.  
1:26 - 1:30: The mouse retracts its paw without bringing the water to its mouth.  
1:31 - 4:45: The mouse remains stationary, with no further attempts to retrieve the water.  
7. 95%", 95%,30.360156255393324,25.61937625125125,34.40416854354354,33.31697297264115,32.76469294291205,34.04511808993095
65,65,3, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The paw movements were not directed toward the spout, and the water drop remained on the spout without being retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The paw movements were not directed toward the spout, and the water drop remained on the spout without being retrieved.  
6. 0:00 - 1:05: The mouse is stationary, with both paws on the surface.  
1:06 - 1:10: A water drop forms on the spout.  
1:11 - 1:15: The mouse lifts its left paw slightly but does not reach the spout.  
1:16 - 1:20: The mouse lifts its right paw slightly but does not make contact with the water drop.  
1:21 - 2:45: The mouse continues to move its paws but does not reach the spout or touch the water drop.  
2:46 - 4:45: The mouse remains in the same position, with no further interaction with the water drop.  
7. 95%", 95%,29.989564963670567,24.555178928928928,34.507459334334335,33.369606944030586,32.75167376009853,34.22937257767286
66,66,13, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:28: The mouse is stationary, with both paws on the surface and no movement toward the spout.  
1:29 - 1:40: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
1:41 - 2:30: The mouse brings its right paw close to its mouth, but the water drop is not transferred to the mouth.  
2:31 - 4:45: The mouse returns to a stationary position with both paws on the surface, and no further interaction with the water drop occurs.  
7. 95%", 95%,30.73681483207345,24.717903528528527,37.710270895895896,33.266235558331715,32.36620708648708,34.20068727970642
67,67,73, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:28: The mouse is stationary, with no movement of the right paw or tongue.  
1:29 - 1:35: The mouse lifts its right paw and extends its tongue, but the paw does not reach the water drop.  
1:36 - 3:30: The mouse continues to lick its paw, but no water is consumed.  
3:31 - 4:45: The mouse returns to a stationary position, with no further interaction with the water drop.  
7. 95%", 95%,29.45370868713541,24.745693193193198,35.04415415415416,33.44933609080828,32.68464778803065,34.1958073679784
68,68,45, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating the mouse consumed the entire drop.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating the mouse consumed the entire drop.
6. 0:00 - 0:30: The mouse is stationary, with its paws resting on the surface.
0:30 - 0:40: The mouse lifts its right paw and moves it towards the spout.
0:40 - 0:50: The mouse's right paw makes contact with the water drop, and the tongue extends to lick the water.
0:50 - 1:00: The mouse continues to lick the water, and the water drop is consumed.
1:00 - 1:10: The mouse retracts its paw and continues to lick its paw.
1:10 - 1:20: The mouse returns to a stationary position with its paws resting on the surface.
7. 95%", 95%,30.53561698552,24.197549424424423,38.05579266766767,33.302056968528554,32.32659588535872,34.29308975273409
69,69,80, No, Yes, Yes,50.0,ps," Partial Success: The mouse retrieved some of the water (between 50% and 70%). The mouse successfully reached the water drop with its right paw and brought it close to its mouth. The tongue made contact with the water drop, and the mouse consumed a significant portion of it. However, some water was spilled during the retrieval process, indicating that not all of the water was consumed.","1. No  
2. Yes  
3. Yes  
4. 50%  
5. Partial Success: The mouse retrieved some of the water (between 50% and 70%). The mouse successfully reached the water drop with its right paw and brought it close to its mouth. The tongue made contact with the water drop, and the mouse consumed a significant portion of it. However, some water was spilled during the retrieval process, indicating that not all of the water was consumed.  
6. 0:00 - 1:20: The mouse is stationary, with its paws resting on the surface.  
1:20 - 1:25: The mouse lifts its right paw and reaches towards the water drop.  
1:25 - 1:30: The mouse's right paw makes contact with the water drop, and the drop begins to move.  
1:30 - 1:35: The mouse brings the water drop closer to its mouth.  
1:35 - 1:40: The mouse's tongue makes contact with the water drop, and it begins to drink.  
1:40 - 1:45: The mouse continues to drink, and some water is spilled.  
1:45 - 2:00: The mouse finishes drinking and returns its paw to the surface.  
7. 90%", 90%,31.14476605916261,25.516377002002,35.71733295795796,33.20553644275815,32.60201338559736,34.062613506831234
70,70,53, Yes, Yes, Yes,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully reached the water drop with its right paw, brought it to its mouth, and consumed the entire drop. The water drop was fully transferred to the mouth and licked, indicating complete retrieval.","1. Yes  
2. Yes  
3. Yes  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully reached the water drop with its right paw, brought it to its mouth, and consumed the entire drop. The water drop was fully transferred to the mouth and licked, indicating complete retrieval.  
6. 0:00 - 1:10: The mouse is stationary, with its paws resting on the platform.  
1:10 - 1:20: The water drop forms on the spout and remains attached.  
1:20 - 1:30: The mouse extends its right paw toward the water drop.  
1:30 - 1:40: The mouse's paw makes contact with the water drop, and the drop is dislodged.  
1:40 - 2:00: The mouse brings the water drop to its mouth and begins to lick it.  
2:00 - 2:10: The mouse continues to lick the water drop, consuming it entirely.  
2:10 - 2:20: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%,29.96733089770805,26.17967467467468,35.0426732982983,33.37066708498057,32.684831311112,33.95116115439708
71,71,20, No, Yes, Yes,75.0,ps," Classification: Partial Success  
Justification: The mouse successfully retrieved the water drop using its right paw, bringing it close to its mouth. The tongue made contact with the water, and the mouse consumed a significant portion of the drop. However, some water was spilled during the retrieval process, indicating that not all of the water was consumed. The amount consumed appears to be more than 50% but less than 70%, fitting the ""Partial Success"" category.","1. No  
2. Yes  
3. Yes  
4. 75%  
5. Classification: Partial Success  
Justification: The mouse successfully retrieved the water drop using its right paw, bringing it close to its mouth. The tongue made contact with the water, and the mouse consumed a significant portion of the drop. However, some water was spilled during the retrieval process, indicating that not all of the water was consumed. The amount consumed appears to be more than 50% but less than 70%, fitting the ""Partial Success"" category.  
6. Timeline of key events:  
0:00 - 0:50: The mouse is stationary, with its paws resting on the surface.  
0:51 - 1:00: The mouse lifts its right paw and moves it towards the spout.  
1:01 - 1:10: The water drop is visible on the spout, and the mouse's paw approaches it.  
1:11 - 1:20: The mouse's paw makes contact with the water drop, and the drop is dislodged.  
1:21 - 1:30: The mouse brings the water drop close to its mouth, and the tongue makes contact with the water.  
1:31 - 2:00: The mouse consumes the water, with some spillage observed.  
2:01 - 2:30: The mouse continues to consume the remaining water, with the tongue making repeated contact.  
2:31 - 3:00: The mouse finishes consuming the water, with some residual water remaining.  
7. Confidence: 85%", Confidence: 85%,30.76731635730558,26.699811061061062,35.33946383883884,33.2565069671072,32.64820404650195,33.86572172740373
72,72,70, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not retrieve it.  
6. 0:00 - 1:05: The mouse is stationary, with its paws resting on the surface.  
   1:06 - 1:10: The mouse lifts its right paw towards the spout.  
   1:11 - 1:15: The mouse's right paw makes contact with the water drop, but the drop remains on the spout.  
   1:16 - 4:45: The mouse continues to hold its right paw near the spout, but the water drop does not move, and the mouse does not consume any water.  
7. 95%", 95%,29.913182978236858,23.96468155655656,35.18279091591592,33.38272898301999,32.6675007346376,34.335086984205184
73,73,48,,,,,s,,"1. Yes
2. Yes
3. Yes
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating successful retrieval and consumption of the water.
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the surface.
1:00 - 1:20: The water drop appears on the spout, and the mouse's right paw begins to move towards it.
1:20 - 1:40: The mouse's right paw touches the water drop, and the tongue extends to make contact with the water.
1:40 - 2:00: The mouse continues to lick the water drop, and the tongue remains in contact with the water.
2:00 - 2:20: The mouse's right paw is still in contact with the water drop, and the tongue continues to lick.
2:20 - 2:40: The mouse's right paw and tongue are still in contact with the water drop.
2:40 - 3:00: The mouse's right paw and tongue are still in contact with the water drop.
3:00 - 3:20: The mouse's right paw and tongue are still in contact with the water drop.
3:20 - 3:40: The mouse's right paw and tongue are still in contact with the water drop.
3:40 - 4:00: The mouse's right paw and tongue are still in contact with the water drop.
4:00 - 4:20: The mouse's right paw and tongue are still in contact with the water drop.
4:20 - 4:40: The mouse's right paw and tongue are still in contact with the water drop.
4:40 - 5:00: The mouse's right paw and tongue are still in contact with the water drop.
5:00 - 5:20: The mouse's right paw and tongue are still in contact with the water drop.
5:20 - 5:40: The mouse's right paw and tongue are still in contact with the water drop.
5:40 - 6:00: The mouse's right paw and tongue are still in contact with the water drop.
6:00 - 6:20: The mouse's right paw and tongue are still in contact with the water drop.
6:20 - 6:40: The mouse's right paw and tongue are still in contact with the water drop.
6:40 - 7:00: The mouse's right paw and tongue are still in contact with the water drop.
7:00 - 7:20: The mouse's right paw and tongue are still in contact with the water drop.
7:20 - 7:40: The mouse's right paw and tongue are still in contact with the water drop.
7:40 - 8:00: The mouse's right paw and tongue are still in contact with the water drop.
8:00 - 8:20: The mouse's right paw and tongue are still in contact with the water drop.
8:20 - 8:40: The mouse's right paw and tongue are still in contact with the water drop.
8:40 - 9:00: The mouse's right paw and tongue are still in contact with the water drop.
9:00 - 9:20: The mouse's right paw and tongue are still in contact with the water drop.
9:20 - 9:40: The mouse's right paw and tongue are still in contact with the water drop.
9:40 - 10:00: The mouse's right paw and tongue are still in contact with the water drop.
10:00 - 10:20: The mouse's right paw and tongue are still in contact with the water drop.
10:20 - 10:40: The mouse's right paw and tongue are still in contact with the water drop.
10:40 - 11:00: The mouse's right paw and tongue are still in contact with the water drop.
11:00 - 11:20: The mouse's right paw and tongue are still in contact with the water drop.
11:20 - 11:40: The mouse's right paw and tongue are still in contact with the water drop.
11:40 - 12:00: The mouse's right paw and tongue are still in contact with the water drop.
12:00 - ",,31.16454551534293,26.64463025525525,35.20954767267267,33.20214436276625,32.66419915023063,33.874706629082254
74,74,14, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not reach the spout to retrieve the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not reach the spout to retrieve the water.  
6. 0:00 - 1:10: The mouse is stationary, with both paws on the surface.  
1:10 - 1:15: The mouse lifts its right paw and moves it toward the spout.  
1:15 - 1:20: The mouse's right paw touches the spout, but no water drop is visible.  
1:20 - 1:25: The mouse retracts its paw and returns to a stationary position.  
1:25 - 4:45: The mouse remains stationary, with no further movement or interaction with the spout.  
7. 95%", 95%,30.03616669471195,24.09561123623624,35.74160097597598,33.365652895092744,32.59906358880165,34.3114241329117
75,75,76, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water drop. The mouse successfully brought the water drop close to its mouth and consumed it entirely, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water drop. The mouse successfully brought the water drop close to its mouth and consumed it entirely, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.
6. 0:00 - 1:10: The mouse is stationary, with its paws resting on the surface.
1:10 - 1:20: The water drop appears on the spout.
1:20 - 1:30: The mouse extends its right paw towards the water drop.
1:30 - 1:40: The mouse's right paw touches the water drop, and the drop adheres to the paw.
1:40 - 1:50: The mouse brings the water drop close to its mouth and begins to lick it.
1:50 - 2:00: The mouse continues to lick the water drop, consuming it.
2:00 - 2:10: The water drop is completely consumed, and the mouse continues to lick its paw.
7. 95%", 95%,29.27559155060233,23.79842842842843,32.79115427927928,33.47524186357071,32.97323656357789,34.3653208227345
76,76,23, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, no movement observed.  
   1:09 - 1:12: Mouse lifts its right paw toward the spout.  
   1:13 - 1:15: Right paw makes contact with the water drop, but the drop does not detach.  
   1:16 - 1:20: Water drop remains on the spout, no retrieval observed.  
   1:21 - 4:45: Mouse continues to attempt to access the water drop with its right paw, but the drop remains attached to the spout.  
   4:46 - 4:46: Mouse retracts its paw, no water is consumed.  
7. 95%", 95%,30.08398788875082,25.19617992992993,33.65814126626626,33.354876167603834,32.8599023199973,34.11745659813004
77,77,57, No, Yes, Yes,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse extended its right paw and made contact with the water drop, causing it to detach and splash. However, the mouse did not bring the water close enough to its mouth to drink, and no physical contact was made between the tongue and the water drop. The water was lost upon contact, and no drinking behavior was observed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse extended its right paw and made contact with the water drop, causing it to detach and splash. However, the mouse did not bring the water close enough to its mouth to drink, and no physical contact was made between the tongue and the water drop. The water was lost upon contact, and no drinking behavior was observed.  
6. 0:00 - 1:20: The mouse remains stationary with both paws on the surface.  
1:20 - 1:25: The water drop forms on the spout.  
1:25 - 1:30: The mouse extends its right paw toward the water drop.  
1:30 - 1:35: The right paw touches the water drop, causing it to detach and splash.  
1:35 - 1:40: The mouse retracts its paw without bringing the water to its mouth.  
1:40 - 4:45: The mouse remains stationary with no further interaction with the water.  
7. 95%", 95%,30.09061680214697,25.54015077577577,34.76212337337337,33.35977980508077,32.71974064288805,34.05856904084048
78,78,119, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:10: The mouse is stationary, with both paws resting on the surface. No water drop is visible.  
1:11 - 1:15: A water drop forms and remains attached to the spout.  
1:16 - 1:20: The mouse lifts its right paw slightly but does not move it toward the spout.  
1:21 - 1:25: The mouse lifts its left paw and moves it toward the spout, but the paw does not touch the water drop.  
1:26 - 1:30: The mouse lowers its left paw and returns to a resting position.  
1:31 - 4:45: The mouse remains stationary, with no further movement of the paws or tongue toward the water drop.  
7. 95%", 95%,29.84370441562252,23.735096346346342,35.02832207207207,33.392672565843945,32.68661026641663,34.37689361906363
