,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
46,46,105,,,,,s,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained on the spout, and the mouse showed no successful retrieval behavior.  
6. 0:00 - 2:25: The mouse is stationary, with both paws resting on the edge of the platform. No water drop is visible.  
2:26 - 2:30: The water drop appears on the spout.  
2:31 - 2:35: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
2:36 - 2:40: The mouse attempts to reach the water drop with its right paw, but the paw does not touch the drop.  
2:41 - 2:45: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
2:46 - 2:50: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
2:51 - 2:55: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
2:56 - 3:00: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:01 - 3:05: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:06 - 3:10: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:11 - 3:15: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:16 - 3:20: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:21 - 3:25: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:26 - 3:30: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:31 - 3:35: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:36 - 3:40: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:41 - 3:45: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:46 - 3:50: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
3:51 - 3:55: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
3:56 - 4:00: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
4:01 - 4:05: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
4:06 - 4:10: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
4:11 - 4:15: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
4:16 - 4:20: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
4:21 - 4:25: The mouse continues to attempt to reach the water drop with its right paw, but the paw does not make contact.  
4:26 - 4:30: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
4:31 -",
47,47,8, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on the platform.  
1:00 - 1:30: Water drop forms and remains on the spout.  
1:30 - 1:40: Mouse lifts its right paw toward the spout.  
1:40 - 1:50: Right paw touches the water drop, but the drop does not detach.  
1:50 - 2:00: Mouse retracts paw without retrieving the drop.  
2:00 - 2:10: Mouse attempts to lick the spout, but no contact is made with the water drop.  
2:10 - 2:20: Mouse continues to attempt reaching the drop with its paws, but the drop remains on the spout.  
2:20 - 2:30: Mouse retracts both paws, and the water drop remains on the spout.  
2:30 - 2:40: Mouse remains stationary, no further attempts to retrieve the water drop.  
7. 95%", 95%
48,48,79, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 2:10: The mouse remains stationary with both paws on the surface.  
2:11 - 2:20: The mouse lifts its right paw and moves it toward the spout.  
2:21 - 2:30: The right paw touches the water drop, but the drop does not detach.  
2:31 - 2:40: The mouse retracts its paw without retrieving the water.  
2:41 - 4:45: The mouse remains stationary with no further interaction with the water drop.  
7. 95%", 95%
49,49,6, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:50: The mouse is stationary, with its paws resting on the edge of the platform.  
1:50 - 2:00: The mouse begins to lift its right paw toward the spout.  
2:00 - 2:10: The mouse's right paw reaches the spout, but the water drop remains attached and is not touched.  
2:10 - 2:20: The mouse's right paw moves away from the spout without making contact with the water drop.  
2:20 - 2:30: The mouse's right paw returns to the platform, and the water drop remains on the spout.  
2:30 - 2:40: The mouse's left paw lifts slightly but does not reach the spout.  
2:40 - 2:50: The mouse's left paw returns to the platform.  
2:50 - 3:00: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%
50,50,96, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 2:25: The mouse is stationary, with both paws on the surface.  
2:26 - 2:35: The mouse lifts its right paw and moves it toward the spout.  
2:36 - 2:40: The right paw touches the water drop, but the drop does not detach.  
2:41 - 2:50: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
2:51 - 3:00: The mouse continues to attempt to lick the drop, but no contact is made.  
3:01 - 3:05: The mouse retracts its paw and returns to a stationary position.  
7. 95%", 95%
51,51,101, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on the edge.  
1:00 - 1:10: Water drop forms and remains attached to the spout.  
1:10 - 1:30: Mouse lifts its right paw toward the spout but does not touch the water drop.  
1:30 - 1:40: Water drop detaches and falls without being touched by the mouse.  
1:40 - 2:00: Mouse retracts paw, no further interaction with the water drop.  
7. 95%", 95%
52,52,7, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws on the edge.  
1:00 - 1:10: Water drop forms and remains on the spout.  
1:10 - 1:20: Water drop detaches and falls.  
1:20 - 4:40: Mouse remains stationary, no paw movement toward the spout.  
7. 95%", 95%
53,53,35, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paws did not reach the spout to bring the drop to the mouth. The water drop remained attached to the spout until the end of the video, and no drinking behavior was observed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paws did not reach the spout to bring the drop to the mouth. The water drop remained attached to the spout until the end of the video, and no drinking behavior was observed.  
6. 0:00 - 1:00: The mouse is stationary, with both paws resting on the surface.  
1:00 - 1:30: The water drop forms and remains attached to the spout.  
1:30 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:30: The mouse's right paw touches the water drop, causing it to detach and fall.  
2:30 - 3:00: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
3:00 - 3:30: The mouse continues to attempt to drink, but the water drop is no longer in contact with the spout.  
7. 95%", 95%
54,54,65, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:58: The mouse is stationary, with both paws resting on the edge of the platform. No water drop is visible.  
1:59 - 2:04: The water drop appears on the spout, and the mouse remains still.  
2:05 - 2:10: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
2:11 - 2:15: The mouse brings its right paw close to its mouth, but the water drop remains on the spout.  
2:16 - 4:45: The mouse continues to hold its paws near its mouth, but no water is consumed. The water drop remains on the spout.  
7. 95%", 95%
55,55,30, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and the mouse did not consume any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout, and the mouse did not consume any of it.  
6. 0:00 - 1:30: The mouse is stationary, with both paws resting on the surface.  
1:30 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:40 - 2:00: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
2:00 - 2:20: The mouse attempts to grasp the water drop with both paws but fails to dislodge it.  
2:20 - 2:40: The mouse continues to manipulate the water drop with its paws but does not bring it to its mouth.  
2:40 - 3:00: The mouse's paws move away from the spout, and the water drop remains on the spout.  
7. 95%", 95%
56,56,21, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 3:00: The mouse remains stationary with both paws on the platform, showing no movement toward the spout.  
3:00 - 3:20: The mouse lifts its right paw and moves it toward the spout, but the water drop is not visible.  
3:20 - 3:30: The mouse's right paw touches the spout, but no water drop is seen on the spout.  
3:30 - 4:40: The mouse continues to hold its right paw near the spout, but no water is retrieved.  
4:40 - 4:50: The mouse lifts its right paw and brings it to its mouth, but no water is visible on the paw or in the mouth.  
4:50 - 5:00: The mouse continues to hold its right paw near its mouth, but no water is consumed.  
7. 95%", 95%
57,57,110, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or retrieved.  
6. 0:00 - 1:08: Mouse is stationary, paws on the edge, no water drop visible.  
1:09 - 1:15: Water drop forms and remains on the spout.  
1:16 - 2:08: Mouse remains still, no paw movement toward the spout.  
2:09 - 2:15: Mouse lifts its right paw toward the spout but does not touch the water drop.  
2:16 - 2:20: Right paw moves away from the spout without contacting the drop.  
2:21 - 4:45: Mouse continues to move its paws but does not make contact with the water drop.  
7. 95%", 95%
58,58,46, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws on the surface, no water drop visible.  
1:00 - 1:30: Water drop appears on the spout, mouse remains still.  
1:30 - 2:00: Mouse lifts its right paw, but does not touch the water drop.  
2:00 - 2:30: Mouse lifts its left paw, but does not touch the water drop.  
2:30 - 3:00: Mouse attempts to reach the water drop with both paws, but the drop remains on the spout.  
3:00 - 3:30: Mouse continues to attempt to reach the water drop, but the drop remains on the spout.  
3:30 - 4:00: Mouse gives up, paws return to the surface, water drop still on the spout.  
7. 95%", 95%
59,59,42,,,,,f,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, paws on the surface, no water drop visible.  
1:01 - 1:05: Water drop forms and attaches to the spout.  
1:06 - 1:10: Water drop remains attached to the spout.  
1:11 - 1:20: Mouse begins to move its right paw toward the spout.  
1:21 - 1:30: Right paw approaches the spout but does not touch the water drop.  
1:31 - 1:40: Right paw moves away from the spout without contacting the water drop.  
1:41 - 2:00: Mouse remains stationary, no further movement toward the spout.  
2:01 - 2:10: Water drop remains on the spout, no change in position.  
2:11 - 2:20: Mouse lifts its left paw, but no interaction with the water drop.  
2:21 - 2:30: Mouse brings both paws together in front of its mouth, but no water is retrieved.  
2:31 - 2:40: Mouse continues to hold its paws in front of its mouth, no water consumption.  
2:41 - 2:50: Mouse remains in the same position, no further interaction with the water drop.  
2:51 - 3:00: Water drop remains on the spout, no change in position.  
3:01 - 3:10: Mouse lifts its right paw again, but does not touch the water drop.  
3:11 - 3:20: Mouse brings both paws together in front of its mouth, no water is retrieved.  
3:21 - 3:30: Mouse continues to hold its paws in front of its mouth, no water consumption.  
3:31 - 3:40: Mouse remains in the same position, no further interaction with the water drop.  
3:41 - 3:50: Water drop remains on the spout, no change in position.  
3:51 - 4:00: Mouse lifts its right paw again, but does not touch the water drop.  
4:01 - 4:10: Mouse brings both paws together in front of its mouth, no water is retrieved.  
4:11 - 4:20: Mouse continues to hold its paws in front of its mouth, no water consumption.  
4:21 - 4:30: Mouse remains in the same position, no further interaction with the water drop.  
4:31 - 4:40: Water drop remains on the spout, no change in position.  
4:41 - 4:50: Mouse lifts its right paw again, but does not touch the water drop.  
4:51 - 5:00: Mouse brings both paws together in front of its mouth, no water is retrieved.  
5:01 - 5:10: Mouse continues to hold its paws in front of its mouth, no water consumption.  
5:11 - 5:20: Mouse remains in the same position, no further interaction with the water drop.  
5:21 - 5:30: Water drop remains on the spout, no change in position.  
5:31 - 5:40: Mouse lifts its right paw again, but does not touch the water drop.  
5:41 - 5:50: Mouse brings both paws together in front of its mouth, no water is retrieved.  
5:51 - 6:00: Mouse continues to hold its paws in front of its mouth, no water consumption.  
6:01 - 6:10: Mouse remains in the same position, no further interaction with the water drop.  
6:11 - 6:20: Water drop remains on the spout, no change in position.  
6:21 - 6:30: Mouse lifts its right paw again, but does not touch the water drop.  
6:31 - 6:40: Mouse brings both paws together in front of its mouth, no water is retrieved.  
6:41 - 6:50",
60,60,24,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the surface.  
1:00 - 1:40: The water drop forms on the spout and remains attached.  
1:40 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:20: The mouse's right paw touches the water drop, but the drop does not detach.  
2:20 - 2:40: The mouse attempts to retrieve the water drop with its right paw, but the drop remains on the spout.  
2:40 - 3:00: The mouse continues to manipulate the water drop with its right paw, but the drop does not detach.  
3:00 - 3:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
3:20 - 3:40: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
3:40 - 4:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
4:00 - 4:20: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
4:20 - 4:40: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
4:40 - 5:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
5:00 - 5:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
5:20 - 5:40: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
5:40 - 6:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
6:00 - 6:20: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
6:20 - 6:40: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
6:40 - 7:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
7:00 - 7:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
7:20 - 7:40: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
7:40 - 8:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
8:00 - 8:20: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
8:20 - 8:40: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
8:40 - 9:00: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
9:00 - 9:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
9:20 - 9:40: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
9:40 - 10:00: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
10:00 - 10:20: The mouse's right paw returns to the spout, but the water drop remains on the spout.  
10:20 - 10:40: The mouse's right paw moves away from the spout, and the water drop remains on the spout.",
61,61,19, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paws did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws on the surface, no water drop visible.  
1:00 - 1:10: Water drop forms on the spout.  
1:10 - 1:20: Mouse lifts its right paw toward the spout.  
1:20 - 1:30: Mouse's right paw touches the water drop, but the drop does not detach.  
1:30 - 1:40: Mouse attempts to bring the drop to its mouth but fails to retrieve it.  
1:40 - 2:00: Mouse continues to attempt to retrieve the water drop with its paws but does not succeed.  
2:00 - 2:20: Water drop remains on the spout, no consumption observed.  
2:20 - 2:40: Mouse's paws move away from the spout, no further interaction with the water drop.  
2:40 - 3:00: Mouse remains stationary, no further attempts to retrieve the water drop.  
7. 95%", 95%
62,62,94,,,,,s,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:50: The mouse is stationary, with its paws resting on the edge of the platform.  
1:50 - 2:00: The mouse begins to move its right paw toward the spout.  
2:00 - 2:10: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
2:10 - 2:20: The mouse attempts to grasp the water drop with its right paw, but the drop does not detach.  
2:20 - 2:30: The mouse continues to manipulate the water drop with its right paw, but the drop remains on the spout.  
2:30 - 2:40: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
2:40 - 3:00: The mouse's right paw returns to the spout, but the water drop remains attached.  
3:00 - 3:10: The mouse's right paw touches the water drop again, but the drop does not detach.  
3:10 - 3:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
3:20 - 3:30: The mouse's right paw returns to the spout, but the water drop remains attached.  
3:30 - 3:40: The mouse's right paw touches the water drop again, but the drop does not detach.  
3:40 - 3:50: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
3:50 - 4:00: The mouse's right paw returns to the spout, but the water drop remains attached.  
4:00 - 4:10: The mouse's right paw touches the water drop again, but the drop does not detach.  
4:10 - 4:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
4:20 - 4:30: The mouse's right paw returns to the spout, but the water drop remains attached.  
4:30 - 4:40: The mouse's right paw touches the water drop again, but the drop does not detach.  
4:40 - 4:50: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
4:50 - 5:00: The mouse's right paw returns to the spout, but the water drop remains attached.  
5:00 - 5:10: The mouse's right paw touches the water drop again, but the drop does not detach.  
5:10 - 5:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
5:20 - 5:30: The mouse's right paw returns to the spout, but the water drop remains attached.  
5:30 - 5:40: The mouse's right paw touches the water drop again, but the drop does not detach.  
5:40 - 5:50: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
5:50 - 6:00: The mouse's right paw returns to the spout, but the water drop remains attached.  
6:00 - 6:10: The mouse's right paw touches the water drop again, but the drop does not detach.  
6:10 - 6:20: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
6:20 - 6:30: The mouse's right paw returns to the spout, but the water drop remains attached.  
6:30 - 6:40: The mouse's right paw touches the water drop again, but the drop does not detach.  
6:40 - 6:50: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
6:50 - 7:",
63,63,97, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:50: The mouse is stationary, with both paws resting on the surface.  
1:50 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:10: The right paw touches the water drop, but the drop does not detach.  
2:10 - 2:20: The mouse attempts to bring the paw to its mouth, but the water drop remains on the spout.  
2:20 - 2:30: The mouse retracts its paw without retrieving the water drop.  
2:30 - 4:40: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%
64,64,11, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws on the edge, no movement toward the spout.  
1:00 - 1:20: Water drop appears on the spout, mouse remains still.  
1:20 - 2:00: Mouse lifts its right paw slightly but does not reach the spout.  
2:00 - 2:30: Mouse lifts both paws, but neither touches the water drop.  
2:30 - 3:00: Mouse brings paws together in front of its face, no contact with water.  
3:00 - 4:00: Mouse returns paws to the edge, no further interaction with the water drop.  
7. 95%", 95%
65,65,92, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:50: The mouse is stationary, with both paws resting on the edge.  
1:50 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:10: The right paw touches the water drop, causing it to detach and fall.  
2:10 - 2:20: The mouse attempts to lick the water drop with its tongue, but the drop is no longer in contact with the spout.  
2:20 - 2:30: The mouse continues to lick the air where the water drop was, but no water is consumed.  
7. 95%", 95%
66,66,109, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 2:28: The mouse is stationary, with its paws resting on the edge of the platform.  
2:29 - 2:34: The mouse lifts its right paw toward the spout.  
2:35 - 2:40: The mouse's right paw touches the water drop, causing it to detach and fall.  
2:41 - 4:45: The mouse attempts to lick the water from its paw, but the water is not consumed.  
7. 95%", 95%
67,67,116, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout, and no consumption occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout, and no consumption occurred.  
6. 0:00 - 2:00: The mouse is stationary, with both paws resting on the surface.  
2:00 - 2:30: The mouse lifts its right paw and moves it toward the spout.  
2:30 - 2:40: The right paw touches the water drop, but the drop does not detach.  
2:40 - 3:00: The mouse attempts to retrieve the drop with its paw but fails to bring it to its mouth.  
3:00 - 4:40: The mouse continues to manipulate the drop with its paw but does not consume any water.  
7. 95%", 95%
68,68,9, No, Yes, Yes,80.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue then made contact with the water, and the mouse consumed a significant portion of the drop. The water was not fully consumed, but the majority was retrieved and ingested.","1. No  
2. Yes  
3. Yes  
4. 80%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue then made contact with the water, and the mouse consumed a significant portion of the drop. The water was not fully consumed, but the majority was retrieved and ingested.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the edge of the platform.  
1:00 - 1:30: The water drop forms and remains attached to the spout.  
1:30 - 2:00: The mouse extends its right paw towards the spout.  
2:00 - 2:30: The mouse's right paw makes contact with the water drop, and the drop is dislodged.  
2:30 - 3:00: The mouse brings the water drop to its mouth and begins to lick it.  
3:00 - 4:00: The mouse continues to lick the water, consuming a significant portion of the drop.  
7. 95%", 95%
69,69,15, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:00: The mouse is stationary, with its paws resting on the surface.  
1:00 - 1:10: The water drop forms on the spout.  
1:10 - 1:20: The mouse lifts its right paw towards the spout.  
1:20 - 1:30: The mouse's right paw touches the water drop, but the drop remains on the spout.  
1:30 - 1:40: The mouse attempts to lick the water drop, but the tongue does not make contact.  
1:40 - 2:00: The mouse continues to attempt to reach the water drop with its paw and tongue, but no water is retrieved.  
2:00 - 2:10: The water drop remains on the spout, and the mouse does not successfully retrieve it.  
7. 95%", 95%
