,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
41,41,7,,,,,s,,"1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made repeated physical contact with the water, indicating full consumption.  
6. 0:00 - 0:08: The mouse is positioned with its head fixed, paws resting on the platform.  
0:08 - 0:12: The water drop forms and remains attached to the spout.  
0:12 - 0:16: The mouse's right paw lifts and moves toward the water drop.  
0:16 - 0:20: The right paw makes contact with the water drop, and the mouse begins to retrieve it.  
0:20 - 0:24: The mouse brings the water drop close to its mouth, and the tongue makes contact with the water.  
0:24 - 0:30: The mouse continues to lick the water, consuming it.  
0:30 - 0:34: The mouse continues to lick the water, with the tongue making repeated contact.  
0:34 - 0:38: The mouse continues to consume the water, with the tongue making repeated contact.  
0:38 - 0:42: The mouse continues to consume the water, with the tongue making repeated contact.  
0:42 - 0:46: The mouse continues to consume the water, with the tongue making repeated contact.  
0:46 - 0:50: The mouse continues to consume the water, with the tongue making repeated contact.  
0:50 - 0:54: The mouse continues to consume the water, with the tongue making repeated contact.  
0:54 - 0:58: The mouse continues to consume the water, with the tongue making repeated contact.  
0:58 - 1:02: The mouse continues to consume the water, with the tongue making repeated contact.  
1:02 - 1:06: The mouse continues to consume the water, with the tongue making repeated contact.  
1:06 - 1:10: The mouse continues to consume the water, with the tongue making repeated contact.  
1:10 - 1:14: The mouse continues to consume the water, with the tongue making repeated contact.  
1:14 - 1:18: The mouse continues to consume the water, with the tongue making repeated contact.  
1:18 - 1:22: The mouse continues to consume the water, with the tongue making repeated contact.  
1:22 - 1:26: The mouse continues to consume the water, with the tongue making repeated contact.  
1:26 - 1:30: The mouse continues to consume the water, with the tongue making repeated contact.  
1:30 - 1:34: The mouse continues to consume the water, with the tongue making repeated contact.  
1:34 - 1:38: The mouse continues to consume the water, with the tongue making repeated contact.  
1:38 - 1:42: The mouse continues to consume the water, with the tongue making repeated contact.  
1:42 - 1:46: The mouse continues to consume the water, with the tongue making repeated contact.  
1:46 - 1:50: The mouse continues to consume the water, with the tongue making repeated contact.  
1:50 - 1:54: The mouse continues to consume the water, with the tongue making repeated contact.  
1:54 - 1:58: The mouse continues to consume the water, with the tongue making repeated contact.  
1:58 - 2:02: The mouse continues to consume the water, with the tongue making repeated contact.  
2:02 - 2:06: The mouse continues to consume the water, with the tongue making repeated contact.  
2:06 - 2:10: The mouse continues to consume the water, with the tongue making repeated contact.  
2:10 - 2:14: The mouse continues to consume the water, with the tongue making repeated contact.  
2:14 - 2:18: The mouse continues to consume the water, with the tongue making repeated contact.  
2:18 - 2:22: The mouse continues to consume the water, with the tongue making repeated contact.  
2:22 - 2:26: The mouse continues to consume the water, with the tongue making repeated contact.  
2:26 - 2:30: The",
42,42,35, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 0:40: The mouse is stationary, with both paws resting on the surface.  
0:40 - 1:10: The mouse lifts its right paw and extends it toward the spout.  
1:10 - 1:20: The right paw touches the water drop, but the drop remains attached to the spout.  
1:20 - 1:30: The mouse retracts its paw without bringing the water drop to its mouth.  
1:30 - 2:00: The mouse continues to move its paws but does not make further contact with the water drop.  
2:00 - 2:30: The mouse remains in the same position, with no further interaction with the water drop.  
2:30 - 3:00: The mouse lifts its right paw again but does not touch the water drop.  
3:00 - 3:30: The mouse retracts its paw and remains stationary.  
3:30 - 4:00: The mouse continues to remain stationary, with no further interaction with the water drop.  
7. 95%", 95%
43,43,65, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. The drop was fully transferred to the mouth and no residue remained on the spout, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. The drop was fully transferred to the mouth and no residue remained on the spout, indicating complete retrieval.  
6. 0:00 - 0:30: The mouse is positioned with its head fixed, paws resting on the platform, and the water drop is visible on the spout. 0:30 - 0:45: The mouse extends its right paw toward the spout and makes contact with the water drop. 0:45 - 1:00: The mouse brings the water drop to its mouth, and the tongue makes contact with the drop. 1:00 - 1:30: The mouse consumes the water drop, with the tongue actively licking and the drop disappearing. 1:30 - 2:00: The mouse continues to lick its paw and mouth, ensuring all water is consumed. 2:00 - 2:30: The mouse returns to a resting position, with no water remaining on the spout.  
7. 95%", 95%
44,44,30, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating that the entire drop was consumed. There is no evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating that the entire drop was consumed. There is no evidence of spillage or incomplete retrieval.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout with its paws resting.  
0:06 - 0:10: The water drop forms on the spout.  
0:11 - 0:15: The mouse extends its right paw toward the water drop.  
0:16 - 0:20: The mouse's paw makes contact with the water drop, and the drop adheres to the paw.  
0:21 - 0:25: The mouse retracts its paw, bringing the water drop closer to its mouth.  
0:26 - 0:30: The mouse uses its tongue to lick the water from its paw.  
0:31 - 0:35: The mouse continues to lick the water from its paw, consuming the entire drop.  
7. 95%", 95%
45,45,21, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse's tongue made direct contact with the water, and the entire drop was consumed. There is no evidence of spillage or incomplete retrieval. The mouse successfully drank the entire water drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse's tongue made direct contact with the water, and the entire drop was consumed. There is no evidence of spillage or incomplete retrieval. The mouse successfully drank the entire water drop.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
0:06 - 0:10: The water drop forms on the spout and remains attached.  
0:11 - 0:15: The mouse extends its right paw toward the water drop.  
0:16 - 0:20: The mouse's right paw makes contact with the water drop, and the drop adheres to the paw.  
0:21 - 0:25: The mouse retracts its paw, bringing the water drop toward its mouth.  
0:26 - 0:30: The mouse's tongue makes contact with the water drop, and the mouse begins to drink.  
0:31 - 0:35: The mouse continues to drink, consuming the entire water drop.  
0:36 - 0:40: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%
46,46,42, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 0:30: The mouse is positioned in front of the spout, paws resting on the platform.  
0:30 - 0:40: The mouse lifts its right paw toward the spout.  
0:40 - 0:50: The water drop forms on the spout.  
0:50 - 1:00: The mouse's right paw moves toward the water drop but does not make contact.  
1:00 - 1:10: The mouse's tongue extends but does not touch the water drop.  
1:10 - 1:20: The mouse retracts its paw and tongue without any water being consumed.  
1:20 - 1:30: The mouse remains in position, no further interaction with the water drop.  
7. 95%", 95%
47,47,19, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, with its right paw near the spout.  
   0:05 - 0:10: The water drop forms and remains attached to the spout.  
   0:10 - 0:15: The mouse's right paw moves toward the water drop.  
   0:15 - 0:20: The mouse's right paw touches the water drop, and the tongue makes contact with the water.  
   0:20 - 0:30: The mouse consumes the water drop, with the tongue actively licking the water.  
   0:30 - 0:40: The mouse continues to lick the water, ensuring complete consumption.  
7. 95%", 95%
48,48,11, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made repeated physical contact with the water, indicating full consumption. The water drop was fully consumed, as evidenced by the absence of any remaining droplet and the mouse's continued licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made repeated physical contact with the water, indicating full consumption. The water drop was fully consumed, as evidenced by the absence of any remaining droplet and the mouse's continued licking behavior.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout, with its right paw near the spout.  
0:10 - 0:20: The water drop forms and remains attached to the spout.  
0:20 - 0:30: The mouse's right paw moves toward the water drop and makes contact.  
0:30 - 0:40: The mouse's tongue extends and makes physical contact with the water drop.  
0:40 - 1:00: The mouse continues to lick the water drop, consuming it completely.  
1:00 - 1:10: The mouse finishes drinking, with no water remaining on the spout.  
7. 95%", 95%
49,49,9, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was retrieved and consumed. There is no evidence of the water drop being dropped or splashed.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was retrieved and consumed. There is no evidence of the water drop being dropped or splashed.  
6. Timeline of key events:  
0:00 - 0:05: The mouse is positioned in front of the spout with its right paw extended.  
0:05 - 0:10: The water drop forms on the spout.  
0:10 - 0:15: The mouse's right paw moves towards the water drop.  
0:15 - 0:20: The mouse's right paw touches the water drop.  
0:20 - 0:25: The mouse's tongue makes contact with the water drop.  
0:25 - 0:30: The mouse consumes the water drop.  
0:30 - 0:35: The mouse continues to consume the water drop.  
0:35 - 0:40: The water drop is fully consumed.  
7. Confidence: 95%", Confidence: 95%
50,50,15, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully transferred to the mouse's mouth. The mouse's tongue made physical contact with the water drop, and the mouse consumed the entire drop. There is no evidence of water being spilled or dropped during the retrieval process. The mouse's actions indicate that it successfully retrieved and consumed the entire water drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully transferred to the mouse's mouth. The mouse's tongue made physical contact with the water drop, and the mouse consumed the entire drop. There is no evidence of water being spilled or dropped during the retrieval process. The mouse's actions indicate that it successfully retrieved and consumed the entire water drop.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout, with its paws resting on the surface.  
0:10 - 0:20: The mouse lifts its right paw and extends it towards the spout.  
0:20 - 0:30: The mouse's right paw makes contact with the water drop on the spout.  
0:30 - 0:40: The mouse's right paw holds the water drop, and the water drop is transferred to the mouse's mouth.  
0:40 - 0:50: The mouse's tongue makes physical contact with the water drop, and the mouse begins to drink.  
0:50 - 1:00: The mouse continues to drink the water drop, and the water drop is fully consumed.  
1:00 - 1:10: The mouse's right paw is no longer in contact with the spout, and the mouse has finished drinking the water drop.  
7. 95%", 95%
51,51,85, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue, and no water was consumed. The water drop was touched by the paw but not transferred to the mouth.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue, and no water was consumed. The water drop was touched by the paw but not transferred to the mouth.  
6. 0:00 - 1:20: Mouse remains stationary with paws on the surface.  
1:21 - 1:25: Mouse lifts its right paw toward the spout.  
1:26 - 1:30: Water drop detaches from the spout and is captured by the mouse's right paw.  
1:31 - 1:40: Mouse attempts to bring the water drop toward its mouth but fails to make contact.  
1:41 - 2:00: Water drop falls from the paw and is lost.  
2:01 - 4:45: Mouse remains stationary, no further interaction with water.  
7. 95%", 95%
52,52,43, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was retrieved and consumed. There is no evidence of the water drop being dropped or splashed.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was retrieved and consumed. There is no evidence of the water drop being dropped or splashed.  
6. Timeline of key events:  
0:00 - 0:05: The mouse is positioned in front of the spout with its right paw near the spout.  
0:05 - 0:10: The water drop forms on the spout and remains attached.  
0:10 - 0:15: The mouse's right paw moves towards the water drop.  
0:15 - 0:20: The mouse's right paw touches the water drop, and the water drop is transferred to the paw.  
0:20 - 0:25: The mouse brings the water drop to its mouth and begins to lick it.  
0:25 - 0:30: The mouse continues to lick the water drop, and the entire drop is consumed.  
7. Confidence: 95%", Confidence: 95%
53,53,34,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no consumption occurred.  
6. 0:00 - 0:30: The mouse is positioned in front of the spout, with its right paw near the spout but not touching it.  
0:30 - 0:40: The water drop forms on the spout and remains attached.  
0:40 - 1:00: The mouse's right paw moves slightly but does not reach the water drop.  
1:00 - 1:20: The mouse's tongue extends but does not make contact with the water drop.  
1:20 - 1:40: The mouse's right paw remains in place, and no interaction with the water drop occurs.  
1:40 - 2:00: The water drop remains on the spout, and the mouse's tongue does not touch it.  
2:00 - 2:20: The mouse's right paw moves slightly but does not reach the water drop.  
2:20 - 2:40: The mouse's tongue extends again but does not make contact with the water drop.  
2:40 - 3:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
3:00 - 3:20: The mouse's right paw moves slightly but does not reach the water drop.  
3:20 - 3:40: The mouse's tongue extends but does not make contact with the water drop.  
3:40 - 4:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
4:00 - 4:20: The mouse's right paw moves slightly but does not reach the water drop.  
4:20 - 4:40: The mouse's tongue extends but does not make contact with the water drop.  
4:40 - 5:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
5:00 - 5:20: The mouse's right paw moves slightly but does not reach the water drop.  
5:20 - 5:40: The mouse's tongue extends but does not make contact with the water drop.  
5:40 - 6:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
6:00 - 6:20: The mouse's right paw moves slightly but does not reach the water drop.  
6:20 - 6:40: The mouse's tongue extends but does not make contact with the water drop.  
6:40 - 7:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
7:00 - 7:20: The mouse's right paw moves slightly but does not reach the water drop.  
7:20 - 7:40: The mouse's tongue extends but does not make contact with the water drop.  
7:40 - 8:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
8:00 - 8:20: The mouse's right paw moves slightly but does not reach the water drop.  
8:20 - 8:40: The mouse's tongue extends but does not make contact with the water drop.  
8:40 - 9:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
9:00 - 9:20: The mouse's right paw moves slightly but does not reach the water drop.  
9:20 - 9:40: The mouse's tongue extends but does not make contact with the water drop.  
9:40 - 10:00: The water drop remains on the spout, and the mouse's right paw does not touch it.  
10:00 - 10:20: The mouse's right paw moves slightly but does not reach the water drop.  
10:20 - 10:40: The mouse's tongue extends but does not make contact with the water drop.  
10:40 - 11:00: The water drop remains on the sp",
54,54,13, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout with both paws resting on the surface.  
0:11 - 0:20: The mouse lifts its right paw and moves it toward the spout.  
0:21 - 0:30: The right paw approaches the spout but does not make contact with the water drop.  
0:31 - 0:40: The right paw retracts without touching the water drop.  
0:41 - 0:50: The mouse remains stationary with no further movement of the right paw.  
0:51 - 1:00: The water drop remains attached to the spout, and no interaction occurs.  
7. 95%", 95%
55,55,47, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The mouse successfully ingested the full amount of water delivered.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The mouse successfully ingested the full amount of water delivered.  
6. 0:00 - 1:00: Mouse remains stationary with paws on the surface.  
1:00 - 1:10: Mouse lifts its right paw and moves it toward the spout.  
1:10 - 1:20: Right paw makes contact with the water drop on the spout.  
1:20 - 1:30: Water drop is transferred to the mouth, and the tongue makes contact.  
1:30 - 4:45: Mouse consumes the water drop completely.  
7. 95%", 95%
56,56,83, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:50: Mouse remains stationary with both paws on the surface.  
1:51 - 2:05: Mouse lifts its right paw and moves it toward the spout.  
2:06 - 2:10: Water drop detaches from the spout and is captured by the right paw.  
2:11 - 2:15: Mouse brings the water drop close to its mouth but does not lick it.  
2:16 - 2:20: Mouse attempts to lick the water drop with its tongue, but no physical contact is made.  
2:21 - 2:30: Mouse releases the water drop and returns its paw to the surface.  
2:31 - 4:45: Mouse remains stationary with both paws on the surface.  
7. 95%", 95%
57,57,45, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:00: The mouse is stationary, with both paws resting on the surface.  
1:00 - 1:10: The mouse lifts its right paw and moves it toward the spout.  
1:10 - 1:20: The right paw makes contact with the water drop on the spout.  
1:20 - 1:30: The mouse brings the water drop close to its mouth.  
1:30 - 1:40: The tongue makes contact with the water drop, and the mouse begins to drink.  
1:40 - 2:00: The mouse continues to drink, consuming the entire water drop.  
2:00 - 2:10: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%
58,58,80, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 0:45: Mouse remains stationary, paws on the surface, no movement toward the spout.  
0:46 - 1:00: Mouse lifts its right paw and extends it toward the spout.  
1:01 - 1:10: Right paw makes contact with the water drop on the spout.  
1:11 - 1:20: Water drop is dislodged and held in the paw.  
1:21 - 1:30: Mouse brings the paw close to its mouth but does not lick the water.  
1:31 - 4:45: Mouse continues to hold the water in its paw, but no licking occurs.  
7. 95%", 95%
59,59,53, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the platform.  
   0:05 - 0:10: The water drop appears on the spout.  
   0:10 - 0:15: The mouse extends its right paw toward the water drop.  
   0:15 - 0:20: The right paw touches the water drop, and the mouse begins to lick it.  
   0:20 - 0:30: The mouse continues to lick the water drop, with the tongue making contact.  
   0:30 - 0:40: The water drop is fully consumed, and the mouse continues to lick the spout.  
7. 95%", 95%
60,60,20, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout, and the water drop was clearly transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The mouse's actions were precise and efficient, indicating full retrieval of the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout, and the water drop was clearly transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The mouse's actions were precise and efficient, indicating full retrieval of the water.  
6. 0:00 - 0:05: The mouse is positioned with its right paw near the spout.  
0:06 - 0:10: The water drop forms on the spout.  
0:11 - 0:15: The mouse's right paw moves toward the spout and makes contact with the water drop.  
0:16 - 0:20: The water drop is transferred to the mouse's mouth.  
0:21 - 0:25: The mouse's tongue makes contact with the water drop.  
0:26 - 0:30: The mouse consumes the water drop.  
0:31 - 0:35: The mouse continues to lick the remaining water from its paw.  
0:36 - 0:40: The mouse finishes drinking and returns its paw to the resting position.  
7. 95%", 95%
61,61,70, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 3:30: Mouse remains stationary with paws on the surface.  
3:31 - 3:40: Mouse lifts its right paw and touches the water drop on the spout.  
3:41 - 4:45: Mouse brings the wet paw to its mouth and licks it, consuming the water.  
7. 95%", 95%
62,62,14, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout and made contact with the water drop. The water drop was fully transferred to the paw and then brought to the mouth. The mouse's tongue made direct contact with the water on the paw, and the entire drop was consumed, as evidenced by the absence of any remaining water on the paw or spout and the mouse's continuous licking behavior until the drop was fully ingested.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout and made contact with the water drop. The water drop was fully transferred to the paw and then brought to the mouth. The mouse's tongue made direct contact with the water on the paw, and the entire drop was consumed, as evidenced by the absence of any remaining water on the paw or spout and the mouse's continuous licking behavior until the drop was fully ingested.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout, with its right paw near the spout.  
0:10 - 0:20: The water drop forms on the spout and remains attached.  
0:20 - 0:30: The mouse's right paw moves toward the spout and makes contact with the water drop.  
0:30 - 0:40: The water drop adheres to the paw and is lifted from the spout.  
0:40 - 0:50: The mouse brings the paw to its mouth, and the tongue makes contact with the water on the paw.  
0:50 - 1:00: The mouse licks the water from its paw, consuming the entire drop.  
7. 95%", 95%
63,63,76,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 0:15: The mouse is positioned in front of the spout with its paws resting on the platform.  
0:16 - 0:30: The mouse begins to move its right paw slightly but does not reach the spout.  
0:31 - 0:45: The mouse lifts its right paw slightly but does not make contact with the water drop.  
0:46 - 1:00: The mouse continues to move its right paw but does not reach the spout.  
1:01 - 1:15: The mouse's right paw remains in the same position, not approaching the spout.  
1:16 - 1:30: The mouse's right paw is still not near the spout.  
1:31 - 1:45: The mouse's right paw remains stationary, not reaching the spout.  
1:46 - 2:00: The mouse's right paw does not move toward the spout.  
2:01 - 2:15: The mouse's right paw remains in the same position.  
2:16 - 2:30: The mouse's right paw does not approach the spout.  
2:31 - 2:45: The mouse's right paw remains stationary.  
2:46 - 3:00: The mouse's right paw does not move toward the spout.  
3:01 - 3:15: The mouse's right paw remains in the same position.  
3:16 - 3:30: The mouse's right paw does not approach the spout.  
3:31 - 3:45: The mouse's right paw remains stationary.  
3:46 - 4:00: The mouse's right paw does not move toward the spout.  
4:01 - 4:15: The mouse's right paw remains in the same position.  
4:16 - 4:30: The mouse's right paw does not approach the spout.  
4:31 - 4:45: The mouse's right paw remains stationary.  
4:46 - 5:00: The mouse's right paw does not move toward the spout.  
5:01 - 5:15: The mouse's right paw remains in the same position.  
5:16 - 5:30: The mouse's right paw does not approach the spout.  
5:31 - 5:45: The mouse's right paw remains stationary.  
5:46 - 6:00: The mouse's right paw does not move toward the spout.  
6:01 - 6:15: The mouse's right paw remains in the same position.  
6:16 - 6:30: The mouse's right paw does not approach the spout.  
6:31 - 6:45: The mouse's right paw remains stationary.  
6:46 - 7:00: The mouse's right paw does not move toward the spout.  
7:01 - 7:15: The mouse's right paw remains in the same position.  
7:16 - 7:30: The mouse's right paw does not approach the spout.  
7:31 - 7:45: The mouse's right paw remains stationary.  
7:46 - 8:00: The mouse's right paw does not move toward the spout.  
8:01 - 8:15: The mouse's right paw remains in the same position.  
8:16 - 8:30: The mouse's right paw does not approach the spout.  
8:31 - 8:45: The mouse's right paw remains stationary.  
8:46 - 9:00: The mouse's right paw does not move toward the spout.  
9:01 - 9:15: The mouse's right paw remains in the same position.  
9:16 - 9:30: The mouse's right paw does not approach the spout.  
9:31 - 9:45: The mouse's right paw remains stationary",
